Epoch: 1, train loss: 5.020439386367798, train acc: 0.02814094387755102, val loss: 4.340607643127441, val acc: 0.0
Epoch: 446, train loss: 3.8636656999588013, train acc: 0.05375744047619047, val loss: 3.9230048656463623, val acc: 0.012987012987012988
Epoch: 447, train loss: 3.886703451474508, train acc: 0.04015199829931973, val loss: 3.9049324989318848, val acc: 0.05194805194805195
Epoch: 448, train loss: 3.8574353456497192, train acc: 0.041958971088435375, val loss: 3.9087624549865723, val acc: 0.03896103896103896
Epoch: 449, train loss: 3.895463546117147, train acc: 0.035448554421768703, val loss: 3.9268977642059326, val acc: 0.012987012987012988
Epoch: 450, train loss: 3.874253749847412, train acc: 0.045068027210884355, val loss: 3.952965259552002, val acc: 0.0
Epoch: 451, train loss: 3.8869880040486655, train acc: 0.037760416666666664, val loss: 3.96504545211792, val acc: 0.012987012987012988
Epoch: 452, train loss: 3.8625646034876504, train acc: 0.039354804421768703, val loss: 3.892683506011963, val acc: 0.05194805194805195
Epoch: 453, train loss: 3.89337952931722, train acc: 0.038557610544217684, val loss: 3.838435173034668, val acc: 0.07792207792207792
Epoch: 454, train loss: 3.878093202908834, train acc: 0.04405824829931973, val loss: 3.9296538829803467, val acc: 0.012987012987012988
Epoch: 455, train loss: 3.863341132799784, train acc: 0.053172831632653066, val loss: 3.915463447570801, val acc: 0.025974025974025976
Epoch: 456, train loss: 3.881495952606201, train acc: 0.043261054421768703, val loss: 3.9460525512695312, val acc: 0.03896103896103896
Epoch: 457, train loss: 3.8613131443659463, train acc: 0.046662414965986394, val loss: 3.784213066101074, val acc: 0.025974025974025976
Epoch: 458, train loss: 3.8840797344843545, train acc: 0.034651360544217684, val loss: 3.9264931678771973, val acc: 0.03896103896103896
Epoch: 459, train loss: 3.885903517405192, train acc: 0.053677721088435375, val loss: 3.875864028930664, val acc: 0.03896103896103896
Epoch: 460, train loss: 3.921265800793966, train acc: 0.04015199829931973, val loss: 3.9146392345428467, val acc: 0.025974025974025976
Epoch: 461, train loss: 3.875295956929525, train acc: 0.035448554421768703, val loss: 3.9237911701202393, val acc: 0.025974025974025976
Epoch: 462, train loss: 3.89081605275472, train acc: 0.03985969387755102, val loss: 3.889127731323242, val acc: 0.012987012987012988
Epoch: 463, train loss: 3.886496623357137, train acc: 0.03515625, val loss: 3.8535830974578857, val acc: 0.012987012987012988
Epoch: 464, train loss: 3.9108049074808755, train acc: 0.033349277210884355, val loss: 3.8169877529144287, val acc: 0.05194805194805195
Epoch: 465, train loss: 3.894067923227946, train acc: 0.037760416666666664, val loss: 3.909292221069336, val acc: 0.012987012987012988
Epoch: 466, train loss: 3.8701111475626626, train acc: 0.033854166666666664, val loss: 3.974465847015381, val acc: 0.0
Epoch: 467, train loss: 3.9048853317896524, train acc: 0.02814094387755102, val loss: 3.98262882232666, val acc: 0.03896103896103896
Epoch: 468, train loss: 3.8861722548802695, train acc: 0.038052721088435375, val loss: 3.903736114501953, val acc: 0.012987012987012988
Epoch: 469, train loss: 3.88219944636027, train acc: 0.035740858843537414, val loss: 3.9063098430633545, val acc: 0.05194805194805195
Epoch: 470, train loss: 3.867390235265096, train acc: 0.048974277210884355, val loss: 3.8725807666778564, val acc: 0.025974025974025976
Epoch: 471, train loss: 3.885022282600403, train acc: 0.042756164965986394, val loss: 3.898223400115967, val acc: 0.025974025974025976
Epoch: 472, train loss: 3.904693047205607, train acc: 0.034651360544217684, val loss: 3.8353054523468018, val acc: 0.025974025974025976
Epoch: 473, train loss: 3.8713656266530356, train acc: 0.05606930272108843, val loss: 3.8812806606292725, val acc: 0.012987012987012988
Epoch: 474, train loss: 3.8651124636332193, train acc: 0.05628188775510204, val loss: 3.8744843006134033, val acc: 0.05194805194805195
Epoch: 475, train loss: 3.8797252972920737, train acc: 0.02893813775510204, val loss: 3.938523292541504, val acc: 0.0
Epoch: 476, train loss: 3.856819669405619, train acc: 0.049266581632653066, val loss: 3.934345245361328, val acc: 0.03896103896103896
Epoch: 477, train loss: 3.905212680498759, train acc: 0.03985969387755102, val loss: 3.8371479511260986, val acc: 0.03896103896103896
Epoch: 478, train loss: 3.8895769516626992, train acc: 0.04296875, val loss: 3.868565559387207, val acc: 0.03896103896103896
Epoch: 479, train loss: 3.900642434755961, train acc: 0.033349277210884355, val loss: 3.908456325531006, val acc: 0.0
Epoch: 480, train loss: 3.8432255585988364, train acc: 0.049771471088435375, val loss: 3.8968751430511475, val acc: 0.025974025974025976
Epoch: 481, train loss: 3.9017683267593384, train acc: 0.04615752551020408, val loss: 3.8464791774749756, val acc: 0.025974025974025976
Epoch: 482, train loss: 3.8574616511662803, train acc: 0.053677721088435375, val loss: 3.914109945297241, val acc: 0.012987012987012988
Epoch: 483, train loss: 3.909096678098043, train acc: 0.0390625, val loss: 3.9327261447906494, val acc: 0.03896103896103896
Epoch: 484, train loss: 3.8843262990315757, train acc: 0.034651360544217684, val loss: 3.8577370643615723, val acc: 0.03896103896103896
Epoch: 485, train loss: 3.898921012878418, train acc: 0.03675063775510204, val loss: 3.9079816341400146, val acc: 0.03896103896103896
Epoch: 486, train loss: 3.891881744066874, train acc: 0.034651360544217684, val loss: 3.9504377841949463, val acc: 0.025974025974025976
Epoch: 487, train loss: 3.8509551286697388, train acc: 0.04456313775510204, val loss: 3.9255425930023193, val acc: 0.012987012987012988
Epoch: 488, train loss: 3.849563956260681, train acc: 0.04246386054421769, val loss: 3.8245532512664795, val acc: 0.03896103896103896
Epoch: 489, train loss: 3.900081435839335, train acc: 0.03204719387755102, val loss: 3.852849006652832, val acc: 0.012987012987012988
Epoch: 490, train loss: 3.8656797409057617, train acc: 0.03595344387755102, val loss: 3.8858420848846436, val acc: 0.025974025974025976
Epoch: 491, train loss: 3.9049325386683145, train acc: 0.05027636054421769, val loss: 3.834336757659912, val acc: 0.07792207792207792
Epoch: 492, train loss: 3.8713268836339316, train acc: 0.0390625, val loss: 3.9217381477355957, val acc: 0.012987012987012988
Epoch: 493, train loss: 3.862035632133484, train acc: 0.03624574829931973, val loss: 3.8451931476593018, val acc: 0.012987012987012988
Epoch: 494, train loss: 3.8961944580078125, train acc: 0.047167304421768703, val loss: 3.930046558380127, val acc: 0.07792207792207792
Epoch: 495, train loss: 3.8893826007843018, train acc: 0.03125, val loss: 3.9346396923065186, val acc: 0.025974025974025976
Epoch: 496, train loss: 3.867470661799113, train acc: 0.051073554421768703, val loss: 3.8656961917877197, val acc: 0.012987012987012988
Epoch: 497, train loss: 3.890958309173584, train acc: 0.043765943877551026, val loss: 3.9427273273468018, val acc: 0.03896103896103896
Epoch: 498, train loss: 3.878027399381002, train acc: 0.049771471088435375, val loss: 3.880131244659424, val acc: 0.025974025974025976
Epoch: 499, train loss: 3.864666740099589, train acc: 0.053172831632653066, val loss: 3.9291765689849854, val acc: 0.025974025974025976
Epoch: 500, train loss: 3.8892352978388467, train acc: 0.035448554421768703, val loss: 3.8636834621429443, val acc: 0.03896103896103896
Epoch: 501, train loss: 3.8781778812408447, train acc: 0.04456313775510204, val loss: 3.97245454788208, val acc: 0.0
Epoch: 502, train loss: 3.873251040776571, train acc: 0.046662414965986394, val loss: 3.8722121715545654, val acc: 0.0
Epoch: 503, train loss: 3.848937153816223, train acc: 0.030745110544217687, val loss: 3.860076427459717, val acc: 0.025974025974025976
Epoch: 504, train loss: 3.871904174486796, train acc: 0.038052721088435375, val loss: 3.8414571285247803, val acc: 0.025974025974025976
Epoch: 505, train loss: 3.8883978923161826, train acc: 0.041454081632653066, val loss: 3.903089761734009, val acc: 0.012987012987012988
Epoch: 506, train loss: 3.8554441928863525, train acc: 0.05397002551020408, val loss: 3.8281643390655518, val acc: 0.012987012987012988
Epoch: 507, train loss: 3.8684637943903604, train acc: 0.035448554421768703, val loss: 3.8907387256622314, val acc: 0.03896103896103896
Epoch: 508, train loss: 3.868505358695984, train acc: 0.04015199829931973, val loss: 3.8927056789398193, val acc: 0.025974025974025976
Epoch: 509, train loss: 3.9144602616628013, train acc: 0.043261054421768703, val loss: 3.9053266048431396, val acc: 0.025974025974025976
Epoch: 510, train loss: 3.86536967754364, train acc: 0.04846938775510204, val loss: 3.9242959022521973, val acc: 0.012987012987012988
Epoch: 511, train loss: 3.8668469985326133, train acc: 0.045865221088435375, val loss: 3.857013702392578, val acc: 0.05194805194805195
Epoch: 512, train loss: 3.877134124437968, train acc: 0.041666666666666664, val loss: 3.859715461730957, val acc: 0.03896103896103896
Epoch: 513, train loss: 3.8919657468795776, train acc: 0.04065688775510204, val loss: 3.9695985317230225, val acc: 0.0
Epoch: 514, train loss: 3.8935930331548056, train acc: 0.039354804421768703, val loss: 3.8777472972869873, val acc: 0.025974025974025976
Epoch: 515, train loss: 3.8863391876220703, train acc: 0.04246386054421769, val loss: 3.898193836212158, val acc: 0.012987012987012988
Epoch: 516, train loss: 3.8844426472981772, train acc: 0.046662414965986394, val loss: 3.839695930480957, val acc: 0.03896103896103896
Epoch: 517, train loss: 3.901616414388021, train acc: 0.05397002551020408, val loss: 3.9411509037017822, val acc: 0.025974025974025976
Epoch: 518, train loss: 3.9074138402938843, train acc: 0.035448554421768703, val loss: 3.8395822048187256, val acc: 0.03896103896103896
Epoch: 519, train loss: 3.8765721718470254, train acc: 0.059178358843537414, val loss: 3.939692497253418, val acc: 0.05194805194805195
Epoch: 520, train loss: 3.885464866956075, train acc: 0.033349277210884355, val loss: 3.849630355834961, val acc: 0.03896103896103896
Epoch: 521, train loss: 3.8800187508265176, train acc: 0.05237563775510204, val loss: 3.898555278778076, val acc: 0.0
Epoch: 522, train loss: 3.887303948402405, train acc: 0.041958971088435375, val loss: 3.921649932861328, val acc: 0.025974025974025976
Epoch: 523, train loss: 3.8996387322743735, train acc: 0.034146471088435375, val loss: 3.921121597290039, val acc: 0.03896103896103896
Epoch: 524, train loss: 3.890273173650106, train acc: 0.04825680272108843, val loss: 3.903001308441162, val acc: 0.012987012987012988
Epoch: 525, train loss: 3.8490995168685913, train acc: 0.049771471088435375, val loss: 3.9064712524414062, val acc: 0.05194805194805195
Epoch: 526, train loss: 3.854960560798645, train acc: 0.045865221088435375, val loss: 3.8442940711975098, val acc: 0.06493506493506493
Epoch: 527, train loss: 3.8935146729151406, train acc: 0.034651360544217684, val loss: 3.9140756130218506, val acc: 0.012987012987012988
Epoch: 528, train loss: 3.9084335962931314, train acc: 0.03834502551020408, val loss: 3.8715150356292725, val acc: 0.012987012987012988
Epoch: 529, train loss: 3.8930545647939048, train acc: 0.03595344387755102, val loss: 3.8869071006774902, val acc: 0.025974025974025976
Epoch: 530, train loss: 3.8913071950276694, train acc: 0.041958971088435375, val loss: 3.844637870788574, val acc: 0.025974025974025976
Epoch: 531, train loss: 3.8992656469345093, train acc: 0.028645833333333332, val loss: 3.9040539264678955, val acc: 0.025974025974025976
Epoch: 532, train loss: 3.888571302096049, train acc: 0.039354804421768703, val loss: 3.947986602783203, val acc: 0.0
Epoch: 533, train loss: 3.8825893799463906, train acc: 0.050568664965986394, val loss: 3.8916561603546143, val acc: 0.025974025974025976
Epoch: 534, train loss: 3.860533912976583, train acc: 0.04015199829931973, val loss: 3.8717477321624756, val acc: 0.05194805194805195
Epoch: 535, train loss: 3.877912720044454, train acc: 0.053172831632653066, val loss: 3.8385086059570312, val acc: 0.07792207792207792
Epoch: 536, train loss: 3.8918691078821817, train acc: 0.03595344387755102, val loss: 3.9491193294525146, val acc: 0.0
Epoch: 537, train loss: 3.875970204671224, train acc: 0.04876169217687074, val loss: 3.865170478820801, val acc: 0.025974025974025976
Epoch: 538, train loss: 3.8885246912638345, train acc: 0.038557610544217684, val loss: 3.8881871700286865, val acc: 0.012987012987012988
Epoch: 539, train loss: 3.885201613108317, train acc: 0.045068027210884355, val loss: 3.9318172931671143, val acc: 0.025974025974025976
Epoch: 540, train loss: 3.888633131980896, train acc: 0.043765943877551026, val loss: 3.9041221141815186, val acc: 0.025974025974025976
Epoch: 541, train loss: 3.871870001157125, train acc: 0.042756164965986394, val loss: 3.8685429096221924, val acc: 0.025974025974025976
Epoch: 542, train loss: 3.873194853464762, train acc: 0.042756164965986394, val loss: 3.875499725341797, val acc: 0.025974025974025976
Epoch: 543, train loss: 3.876668334007263, train acc: 0.049771471088435375, val loss: 3.887568950653076, val acc: 0.05194805194805195
Epoch: 544, train loss: 3.8933563232421875, train acc: 0.045865221088435375, val loss: 3.9047129154205322, val acc: 0.025974025974025976
Epoch: 545, train loss: 3.8852229515711465, train acc: 0.037255527210884355, val loss: 3.9580423831939697, val acc: 0.025974025974025976
Epoch: 546, train loss: 3.884972095489502, train acc: 0.04456313775510204, val loss: 3.8844759464263916, val acc: 0.0
Epoch: 547, train loss: 3.8892680406570435, train acc: 0.04246386054421769, val loss: 3.9273884296417236, val acc: 0.025974025974025976
Epoch: 548, train loss: 3.868374745051066, train acc: 0.04456313775510204, val loss: 3.9040935039520264, val acc: 0.05194805194805195
Epoch: 549, train loss: 3.8537379105885825, train acc: 0.043261054421768703, val loss: 3.894850254058838, val acc: 0.025974025974025976
Epoch: 550, train loss: 3.8622454404830933, train acc: 0.043553358843537414, val loss: 3.952181816101074, val acc: 0.025974025974025976
Epoch: 551, train loss: 3.8777867952982583, train acc: 0.054474914965986394, val loss: 3.905660629272461, val acc: 0.03896103896103896
Epoch: 552, train loss: 3.893641153971354, train acc: 0.04405824829931973, val loss: 3.8521769046783447, val acc: 0.025974025974025976
Epoch: 553, train loss: 3.8909258445103965, train acc: 0.029735331632653062, val loss: 3.968644857406616, val acc: 0.012987012987012988
Epoch: 554, train loss: 3.886298338572184, train acc: 0.04225127551020408, val loss: 3.9243195056915283, val acc: 0.03896103896103896
Epoch: 555, train loss: 3.8659127950668335, train acc: 0.047751913265306124, val loss: 3.8912808895111084, val acc: 0.05194805194805195
Epoch: 556, train loss: 3.8460737069447837, train acc: 0.041161777210884355, val loss: 3.9595987796783447, val acc: 0.025974025974025976
Epoch: 557, train loss: 3.9007044235865274, train acc: 0.026838860544217687, val loss: 3.80810546875, val acc: 0.025974025974025976
Epoch: 558, train loss: 3.8682636817296348, train acc: 0.05577699829931973, val loss: 3.9055604934692383, val acc: 0.03896103896103896
Epoch: 559, train loss: 3.895492156346639, train acc: 0.04225127551020408, val loss: 3.879591941833496, val acc: 0.03896103896103896
Epoch: 560, train loss: 3.8825018405914307, train acc: 0.038557610544217684, val loss: 3.863260269165039, val acc: 0.025974025974025976
Epoch: 561, train loss: 3.890307585398356, train acc: 0.051365858843537414, val loss: 3.889568328857422, val acc: 0.025974025974025976
Epoch: 562, train loss: 3.875547726949056, train acc: 0.04296875, val loss: 3.8508059978485107, val acc: 0.025974025974025976
Epoch: 563, train loss: 3.887302279472351, train acc: 0.030745110544217687, val loss: 3.9201223850250244, val acc: 0.03896103896103896
Epoch: 564, train loss: 3.9000757137934365, train acc: 0.038557610544217684, val loss: 3.875396251678467, val acc: 0.025974025974025976
Epoch: 565, train loss: 3.8845746517181396, train acc: 0.041454081632653066, val loss: 3.8835699558258057, val acc: 0.025974025974025976
Epoch: 566, train loss: 3.89986260732015, train acc: 0.043261054421768703, val loss: 3.902926445007324, val acc: 0.012987012987012988
Epoch: 567, train loss: 3.856619675954183, train acc: 0.040364583333333336, val loss: 3.9005613327026367, val acc: 0.03896103896103896
Epoch: 568, train loss: 3.896541953086853, train acc: 0.03985969387755102, val loss: 3.8929543495178223, val acc: 0.025974025974025976
Epoch: 569, train loss: 3.885956128438314, train acc: 0.03024022108843537, val loss: 3.926466226577759, val acc: 0.025974025974025976
Epoch: 570, train loss: 3.8945209980010986, train acc: 0.04637011054421769, val loss: 3.8877623081207275, val acc: 0.03896103896103896
Epoch: 571, train loss: 3.868147532145182, train acc: 0.031542304421768703, val loss: 3.8925039768218994, val acc: 0.0
Epoch: 572, train loss: 3.8706411918004355, train acc: 0.050860969387755105, val loss: 3.8650920391082764, val acc: 0.03896103896103896
Epoch: 573, train loss: 3.8659412463506064, train acc: 0.051073554421768703, val loss: 3.83394193649292, val acc: 0.03896103896103896
Epoch: 574, train loss: 3.8805005153020224, train acc: 0.05397002551020408, val loss: 3.9790446758270264, val acc: 0.025974025974025976
Epoch: 575, train loss: 3.8765867948532104, train acc: 0.030745110544217687, val loss: 3.9260756969451904, val acc: 0.012987012987012988
Epoch: 576, train loss: 3.8964772621790567, train acc: 0.02814094387755102, val loss: 3.8858602046966553, val acc: 0.012987012987012988
Epoch: 577, train loss: 3.872934103012085, train acc: 0.034651360544217684, val loss: 3.9339535236358643, val acc: 0.012987012987012988
Epoch: 578, train loss: 3.8779491583506265, train acc: 0.04876169217687074, val loss: 3.90488862991333, val acc: 0.03896103896103896
Epoch: 579, train loss: 3.8801501592000327, train acc: 0.036458333333333336, val loss: 3.954237461090088, val acc: 0.025974025974025976
Epoch: 580, train loss: 3.9029249350229898, train acc: 0.04065688775510204, val loss: 3.8659415245056152, val acc: 0.03896103896103896
Epoch: 581, train loss: 3.871356646219889, train acc: 0.03515625, val loss: 3.9349539279937744, val acc: 0.012987012987012988
Epoch: 582, train loss: 3.8484292030334473, train acc: 0.035448554421768703, val loss: 3.9632420539855957, val acc: 0.012987012987012988
Epoch: 583, train loss: 3.866284489631653, train acc: 0.03985969387755102, val loss: 3.8870694637298584, val acc: 0.05194805194805195
Epoch: 584, train loss: 3.8756117026011148, train acc: 0.050568664965986394, val loss: 3.8783557415008545, val acc: 0.025974025974025976
Epoch: 585, train loss: 3.879951238632202, train acc: 0.04246386054421769, val loss: 3.8795735836029053, val acc: 0.012987012987012988
Epoch: 586, train loss: 3.871041178703308, train acc: 0.030745110544217687, val loss: 3.9737584590911865, val acc: 0.012987012987012988
Epoch: 587, train loss: 3.9092768828074136, train acc: 0.020833333333333332, val loss: 3.948978900909424, val acc: 0.03896103896103896
Epoch: 588, train loss: 3.9029516776402793, train acc: 0.057079081632653066, val loss: 3.856205940246582, val acc: 0.025974025974025976
Epoch: 589, train loss: 3.8758397897084556, train acc: 0.038052721088435375, val loss: 3.9193594455718994, val acc: 0.06493506493506493
Epoch: 590, train loss: 3.8846311966578164, train acc: 0.03675063775510204, val loss: 3.8296539783477783, val acc: 0.025974025974025976
Epoch: 591, train loss: 3.8952720562616983, train acc: 0.03624574829931973, val loss: 3.859994411468506, val acc: 0.012987012987012988
Epoch: 592, train loss: 3.8650087118148804, train acc: 0.047167304421768703, val loss: 3.908597469329834, val acc: 0.03896103896103896
Epoch: 593, train loss: 3.857610821723938, train acc: 0.046954719387755105, val loss: 3.919039726257324, val acc: 0.012987012987012988
Epoch: 594, train loss: 3.864779551823934, train acc: 0.041958971088435375, val loss: 3.94451904296875, val acc: 0.05194805194805195
Epoch: 595, train loss: 3.8867925802866616, train acc: 0.041958971088435375, val loss: 3.961299419403076, val acc: 0.03896103896103896
Epoch: 596, train loss: 3.861059546470642, train acc: 0.047459608843537414, val loss: 3.9147355556488037, val acc: 0.025974025974025976
Epoch: 597, train loss: 3.881722410519918, train acc: 0.036458333333333336, val loss: 3.8578684329986572, val acc: 0.03896103896103896
Epoch: 598, train loss: 3.8679521878560386, train acc: 0.04905399659863946, val loss: 3.8780415058135986, val acc: 0.025974025974025976
Epoch: 599, train loss: 3.873557209968567, train acc: 0.045865221088435375, val loss: 3.902160167694092, val acc: 0.025974025974025976
Epoch: 600, train loss: 3.891465942064921, train acc: 0.03985969387755102, val loss: 3.900890827178955, val acc: 0.025974025974025976
Epoch: 601, train loss: 3.8670887549718223, train acc: 0.04615752551020408, val loss: 3.8850479125976562, val acc: 0.012987012987012988
Epoch: 602, train loss: 3.8659804264704385, train acc: 0.055272108843537414, val loss: 3.931779623031616, val acc: 0.012987012987012988
Epoch: 603, train loss: 3.8397251764933267, train acc: 0.038052721088435375, val loss: 3.8487508296966553, val acc: 0.025974025974025976
Epoch: 604, train loss: 3.8699581623077393, train acc: 0.04225127551020408, val loss: 3.9224750995635986, val acc: 0.0
Epoch: 605, train loss: 3.877920389175415, train acc: 0.038052721088435375, val loss: 3.8719232082366943, val acc: 0.025974025974025976
Epoch: 606, train loss: 3.880432645479838, train acc: 0.032552083333333336, val loss: 3.879941463470459, val acc: 0.025974025974025976
Epoch: 607, train loss: 3.8707961638768515, train acc: 0.041454081632653066, val loss: 3.8296453952789307, val acc: 0.03896103896103896
Epoch: 608, train loss: 3.850769877433777, train acc: 0.050568664965986394, val loss: 3.874899387359619, val acc: 0.03896103896103896
Epoch: 609, train loss: 3.8771857420603433, train acc: 0.047167304421768703, val loss: 3.9266726970672607, val acc: 0.012987012987012988
Epoch: 610, train loss: 3.890213131904602, train acc: 0.03204719387755102, val loss: 3.8241498470306396, val acc: 0.06493506493506493
Epoch: 611, train loss: 3.8727715412775674, train acc: 0.04405824829931973, val loss: 3.913388729095459, val acc: 0.012987012987012988
Epoch: 612, train loss: 3.914787689844767, train acc: 0.054979804421768703, val loss: 3.9234213829040527, val acc: 0.012987012987012988
Epoch: 613, train loss: 3.8504128058751426, train acc: 0.05418261054421769, val loss: 3.88620662689209, val acc: 0.012987012987012988
Epoch: 614, train loss: 3.8559171756108603, train acc: 0.054979804421768703, val loss: 3.9221420288085938, val acc: 0.025974025974025976
Epoch: 615, train loss: 3.9098753531773887, train acc: 0.037547831632653066, val loss: 3.8400795459747314, val acc: 0.03896103896103896
Epoch: 616, train loss: 3.90886918703715, train acc: 0.034651360544217684, val loss: 3.9516422748565674, val acc: 0.025974025974025976
Epoch: 617, train loss: 3.87471075852712, train acc: 0.033349277210884355, val loss: 3.8789379596710205, val acc: 0.012987012987012988
Epoch: 618, train loss: 3.8733579317728677, train acc: 0.037255527210884355, val loss: 3.8904521465301514, val acc: 0.03896103896103896
Epoch: 619, train loss: 3.867091099421183, train acc: 0.06048044217687074, val loss: 3.885011672973633, val acc: 0.025974025974025976
Epoch: 620, train loss: 3.873188296953837, train acc: 0.041161777210884355, val loss: 3.8229925632476807, val acc: 0.025974025974025976
Epoch: 621, train loss: 3.890934427579244, train acc: 0.041161777210884355, val loss: 3.8671164512634277, val acc: 0.025974025974025976
Epoch: 622, train loss: 3.9416361649831138, train acc: 0.026041666666666668, val loss: 3.876021385192871, val acc: 0.025974025974025976
Epoch: 623, train loss: 3.863681753476461, train acc: 0.055272108843537414, val loss: 3.890282154083252, val acc: 0.012987012987012988
Epoch: 624, train loss: 3.8810348908106485, train acc: 0.05787627551020408, val loss: 3.9065568447113037, val acc: 0.03896103896103896
Epoch: 625, train loss: 3.887373685836792, train acc: 0.042756164965986394, val loss: 3.943861246109009, val acc: 0.012987012987012988
Epoch: 626, train loss: 3.8778096040089927, train acc: 0.03595344387755102, val loss: 3.9162886142730713, val acc: 0.012987012987012988
Epoch: 627, train loss: 3.8445685704549155, train acc: 0.043048469387755105, val loss: 3.947460651397705, val acc: 0.012987012987012988
Epoch: 628, train loss: 3.860041777292887, train acc: 0.06388180272108844, val loss: 3.861316204071045, val acc: 0.012987012987012988
Epoch: 629, train loss: 3.860573689142863, train acc: 0.04405824829931973, val loss: 3.8678839206695557, val acc: 0.05194805194805195
Epoch: 630, train loss: 3.8780809243520102, train acc: 0.037255527210884355, val loss: 3.894242763519287, val acc: 0.05194805194805195
Epoch: 631, train loss: 3.8654386599858603, train acc: 0.041161777210884355, val loss: 3.851820230484009, val acc: 0.025974025974025976
Epoch: 632, train loss: 3.875595490137736, train acc: 0.04796449829931973, val loss: 3.911728858947754, val acc: 0.012987012987012988
Epoch: 633, train loss: 3.8827051321665444, train acc: 0.04246386054421769, val loss: 3.9125418663024902, val acc: 0.03896103896103896
Epoch: 634, train loss: 3.8972105582555137, train acc: 0.04246386054421769, val loss: 3.9118752479553223, val acc: 0.03896103896103896
Epoch: 635, train loss: 3.857072114944458, train acc: 0.032552083333333336, val loss: 3.9820005893707275, val acc: 0.025974025974025976
Epoch: 636, train loss: 3.88509734471639, train acc: 0.038557610544217684, val loss: 3.8434712886810303, val acc: 0.05194805194805195
Epoch: 637, train loss: 3.8783794244130454, train acc: 0.03985969387755102, val loss: 3.9485738277435303, val acc: 0.025974025974025976
Epoch: 638, train loss: 3.8879668712615967, train acc: 0.02814094387755102, val loss: 3.9706671237945557, val acc: 0.025974025974025976
Epoch: 639, train loss: 3.9530782302220664, train acc: 0.037760416666666664, val loss: 3.9383397102355957, val acc: 0.025974025974025976
Epoch: 640, train loss: 3.8684545358022056, train acc: 0.04065688775510204, val loss: 3.8789117336273193, val acc: 0.012987012987012988
Epoch: 641, train loss: 3.8722490469614663, train acc: 0.038557610544217684, val loss: 3.9129984378814697, val acc: 0.05194805194805195
Epoch: 642, train loss: 3.908615787823995, train acc: 0.038052721088435375, val loss: 3.9438717365264893, val acc: 0.03896103896103896
Epoch: 643, train loss: 3.8580257097880044, train acc: 0.041958971088435375, val loss: 3.8456008434295654, val acc: 0.03896103896103896
Epoch: 644, train loss: 3.884267528851827, train acc: 0.04796449829931973, val loss: 3.8264729976654053, val acc: 0.012987012987012988
Epoch: 645, train loss: 3.890990654627482, train acc: 0.037760416666666664, val loss: 3.9530763626098633, val acc: 0.025974025974025976
Epoch: 646, train loss: 3.878100633621216, train acc: 0.03675063775510204, val loss: 3.9274063110351562, val acc: 0.025974025974025976
Epoch: 647, train loss: 3.8704620997111, train acc: 0.04615752551020408, val loss: 3.8238344192504883, val acc: 0.05194805194805195
Epoch: 648, train loss: 3.8784664471944175, train acc: 0.03675063775510204, val loss: 3.805172920227051, val acc: 0.03896103896103896
Epoch: 649, train loss: 3.8454699913660684, train acc: 0.04065688775510204, val loss: 3.8611109256744385, val acc: 0.07792207792207792
Epoch: 650, train loss: 3.890545209248861, train acc: 0.02814094387755102, val loss: 3.8605663776397705, val acc: 0.0
Epoch: 651, train loss: 3.876234769821167, train acc: 0.038849914965986394, val loss: 3.8896448612213135, val acc: 0.0
Epoch: 652, train loss: 3.8856376806894937, train acc: 0.03985969387755102, val loss: 3.9741084575653076, val acc: 0.025974025974025976
Epoch: 653, train loss: 3.882641911506653, train acc: 0.047672193877551026, val loss: 3.9180095195770264, val acc: 0.0
Epoch: 654, train loss: 3.91413942972819, train acc: 0.026838860544217687, val loss: 3.983351230621338, val acc: 0.03896103896103896
Epoch: 655, train loss: 3.900155862172445, train acc: 0.04246386054421769, val loss: 3.904933452606201, val acc: 0.0
Epoch: 656, train loss: 3.890704949696859, train acc: 0.026041666666666668, val loss: 3.890284538269043, val acc: 0.025974025974025976
Epoch: 657, train loss: 3.903251528739929, train acc: 0.03985969387755102, val loss: 3.9298095703125, val acc: 0.012987012987012988
Epoch: 658, train loss: 3.891840140024821, train acc: 0.03624574829931973, val loss: 3.860269546508789, val acc: 0.05194805194805195
Epoch: 659, train loss: 3.8440943559010825, train acc: 0.055484693877551026, val loss: 3.908491611480713, val acc: 0.025974025974025976
Epoch: 660, train loss: 3.8719340562820435, train acc: 0.034146471088435375, val loss: 3.8874194622039795, val acc: 0.09090909090909091
Epoch: 661, train loss: 3.907733678817749, train acc: 0.037547831632653066, val loss: 3.9219517707824707, val acc: 0.025974025974025976
Epoch: 662, train loss: 3.897910197575887, train acc: 0.041958971088435375, val loss: 3.9022862911224365, val acc: 0.03896103896103896
Epoch: 663, train loss: 3.863017519315084, train acc: 0.04876169217687074, val loss: 3.899949550628662, val acc: 0.012987012987012988
Epoch: 664, train loss: 3.856886068979899, train acc: 0.046662414965986394, val loss: 3.8743538856506348, val acc: 0.025974025974025976
Epoch: 665, train loss: 3.854994853337606, train acc: 0.04615752551020408, val loss: 3.9599201679229736, val acc: 0.0
Epoch: 666, train loss: 3.8911922375361123, train acc: 0.04015199829931973, val loss: 3.89024019241333, val acc: 0.0
Epoch: 667, train loss: 3.8591678937276206, train acc: 0.038052721088435375, val loss: 3.872321128845215, val acc: 0.012987012987012988
